seq,latency_ns,latency_ms
750,452600,0.4526
751,419800,0.4198
752,426600,0.4266
753,490600,0.4906
754,1158400,1.1584
755,785100,0.7851
756,588000,0.588
757,997400,0.9974
758,807400,0.8074
759,581300,0.5813
760,605000,0.605
761,771900,0.7719
762,816900,0.8169
763,590900,0.5909
764,789300,0.7893
765,475000,0.475
766,508100,0.5081
767,627400,0.6274
768,691500,0.6915
769,856600,0.8566
770,590300,0.5903
771,426000,0.426
772,881600,0.8816
773,779500,0.7795
774,797500,0.7975
775,1177500,1.1775
776,603900,0.6039
777,718500,0.7185
778,859700,0.8597
779,653900,0.6539
780,632700,0.6327
781,688700,0.6887
782,868800,0.8688
783,498900,0.4989
784,770100,0.7701
785,930500,0.9305
786,797100,0.7971
787,537800,0.5378
788,802600,0.8026
789,888600,0.8886
790,914400,0.9144
791,777300,0.7773
792,836700,0.8367
793,842900,0.8429
794,622000,0.622
795,792700,0.7927
796,912100,0.9121
797,883000,0.883
798,751000,0.751
799,1015500,1.0155
800,768600,0.7686
801,961900,0.9619
802,698500,0.6985
803,571500,0.5715
804,698900,0.6989
805,599100,0.5991
806,625200,0.6252
807,750300,0.7503
808,863000,0.863
809,854600,0.8546
810,722300,0.7223
811,647300,0.6473
812,738400,0.7384
813,650100,0.6501
814,709600,0.7096
815,681600,0.6816
816,664800,0.6648
817,674800,0.6748
818,729800,0.7298
819,800300,0.8003
820,814300,0.8143
821,832000,0.832
822,235700,0.2357
823,788100,0.7881
824,644100,0.6441
825,1035300,1.0353
826,735000,0.735
827,801900,0.8019
828,727300,0.7273
829,732200,0.7322
830,646800,0.6468
831,823500,0.8235
832,930500,0.9305
833,788100,0.7881
834,983800,0.9838
835,985000,0.985
836,799300,0.7993
837,327900,0.3279
838,655300,0.6553
839,800300,0.8003
840,479200,0.4792
841,582100,0.5821
842,632600,0.6326
843,358500,0.3585
844,473300,0.4733
845,563700,0.5637
846,544700,0.5447
847,857300,0.8573
848,707800,0.7078
849,750800,0.7508
850,547000,0.547
851,601100,0.6011
852,761000,0.761
853,195200,0.1952
854,406600,0.4066
855,371200,0.3712
856,566600,0.5666
857,626600,0.6266
858,597700,0.5977
859,379700,0.3797
860,361500,0.3615
861,212900,0.2129
862,483300,0.4833
863,744900,0.7449
864,778800,0.7788
865,668200,0.6682
866,670500,0.6705
867,913400,0.9134
868,718500,0.7185
869,343500,0.3435
870,814900,0.8149
871,815100,0.8151
872,1117300,1.1173
873,608000,0.608
874,247600,0.2476
875,690100,0.6901
876,329800,0.3298
877,570000,0.57
878,811300,0.8113
879,675100,0.6751
880,902900,0.9029
881,672100,0.6721
882,1033700,1.0337
883,324100,0.3241
884,842400,0.8424
885,732100,0.7321
886,205200,0.2052
887,422300,0.4223
888,579900,0.5799
889,830500,0.8305
890,814500,0.8145
891,686100,0.6861
892,738400,0.7384
893,877300,0.8773
894,631500,0.6315
895,538700,0.5387
896,830600,0.8306
897,376500,0.3765
898,664800,0.6648
899,852200,0.8522
900,749700,0.7497
901,583300,0.5833
902,706700,0.7067
903,778200,0.7782
904,688900,0.6889
905,831400,0.8314
906,868500,0.8685
907,735800,0.7358
908,339100,0.3391
909,770800,0.7708
910,1066800,1.0668
911,956800,0.9568
912,649200,0.6492
913,1038400,1.0384
914,871100,0.8711
915,435100,0.4351
916,616100,0.6161
917,825500,0.8255
918,594500,0.5945
919,553000,0.553
920,924200,0.9242
921,827700,0.8277
922,659400,0.6594
923,883900,0.8839
924,1000100,1.0001
925,604100,0.6041
926,687000,0.687
927,1008300,1.0083
928,496700,0.4967
929,277900,0.2779
930,484400,0.4844
931,164500,0.1645
932,645300,0.6453
933,640500,0.6405
934,498400,0.4984
935,456200,0.4562
936,319400,0.3194
937,948100,0.9481
938,682000,0.682
939,849300,0.8493
940,346400,0.3464
941,397700,0.3977
942,564800,0.5648
943,234300,0.2343
944,448300,0.4483
945,299400,0.2994
946,762900,0.7629
947,893200,0.8932
948,661200,0.6612
949,627700,0.6277
950,1054200,1.0542
951,942800,0.9428
952,204800,0.2048
953,894800,0.8948
954,889100,0.8891
955,546500,0.5465
956,830400,0.8304
957,874600,0.8746
958,584100,0.5841
959,350200,0.3502
960,782300,0.7823
961,353800,0.3538
962,393900,0.3939
963,357200,0.3572
964,686900,0.6869
965,536900,0.5369
966,675400,0.6754
967,723800,0.7238
968,552600,0.5526
969,444400,0.4444
970,521300,0.5213
971,499300,0.4993
972,575400,0.5754
973,362300,0.3623
974,747600,0.7476
975,607100,0.6071
976,532000,0.532
977,751100,0.7511
978,669900,0.6699
979,876500,0.8765
980,816800,0.8168
981,859200,0.8592
982,908300,0.9083
983,324100,0.3241
984,870200,0.8702
985,828800,0.8288
986,700200,0.7002
987,699600,0.6996
988,579600,0.5796
989,543700,0.5437
990,453800,0.4538
991,440200,0.4402
992,604300,0.6043
993,1011600,1.0116
994,474800,0.4748
995,603800,0.6038
996,624700,0.6247
997,716100,0.7161
998,433400,0.4334
999,779400,0.7794
1000,700900,0.7009
