seq,latency_ns,latency_ms
685,965748,0.9657
686,565907,0.5659
687,875151,0.8752
688,495062,0.4951
689,646130,0.6461
690,711842,0.7118
691,469910,0.4699
692,642659,0.6427
693,744255,0.7443
694,520196,0.5202
695,751009,0.751
696,736223,0.7362
697,1007441,1.0074
698,464123,0.4641
699,922870,0.9229
700,398060,0.3981
701,954764,0.9548
702,809012,0.809
703,593643,0.5936
704,850449,0.8504
705,657607,0.6576
706,904487,0.9045
707,814788,0.8148
708,888448,0.8884
709,681540,0.6815
710,746490,0.7465
711,736072,0.7361
712,975067,0.9751
713,880427,0.8804
714,906556,0.9066
715,1065164,1.0652
716,971881,0.9719
717,591914,0.5919
718,295488,0.2955
719,607043,0.607
720,849656,0.8497
721,494914,0.4949
722,562582,0.5626
723,491936,0.4919
724,664213,0.6642
725,826585,0.8266
726,506728,0.5067
727,763089,0.7631
728,629760,0.6298
729,711455,0.7115
730,673390,0.6734
731,1006881,1.0069
732,816890,0.8169
733,1087756,1.0878
734,814544,0.8145
735,621788,0.6218
736,599818,0.5998
737,683781,0.6838
738,1005914,1.0059
739,371383,0.3714
740,806534,0.8065
741,808005,0.808
742,560637,0.5606
743,284505,0.2845
744,884012,0.884
745,833991,0.834
746,917262,0.9173
747,725779,0.7258
748,859144,0.8591
749,790360,0.7904
750,1046713,1.0467
751,902141,0.9021
752,978776,0.9788
753,556853,0.5569
754,397742,0.3977
755,770197,0.7702
756,929238,0.9292
757,679014,0.679
758,873189,0.8732
759,310624,0.3106
760,875178,0.8752
761,646685,0.6467
762,577750,0.5777
763,632391,0.6324
764,541363,0.5414
765,483467,0.4835
766,765798,0.7658
767,745715,0.7457
768,230099,0.2301
769,680351,0.6804
770,367500,0.3675
771,768195,0.7682
772,402073,0.4021
773,662411,0.6624
774,200242,0.2002
775,702444,0.7024
776,597517,0.5975
777,722341,0.7223
778,655981,0.656
779,695322,0.6953
780,528994,0.529
781,662294,0.6623
782,526907,0.5269
783,886238,0.8862
784,468068,0.4681
785,453008,0.453
786,727889,0.7279
787,964691,0.9647
788,691702,0.6917
789,438989,0.439
790,632572,0.6326
791,195219,0.1952
792,816645,0.8166
793,646188,0.6462
794,1103559,1.1036
795,352909,0.3529
796,777374,0.7774
797,738331,0.7383
798,982384,0.9824
799,995623,0.9956
800,878255,0.8783
801,638469,0.6385
802,815926,0.8159
803,857039,0.857
804,827880,0.8279
805,950152,0.9502
806,855428,0.8554
807,923115,0.9231
808,956091,0.9561
809,939860,0.9399
810,894394,0.8944
811,804670,0.8047
812,238881,0.2389
813,867459,0.8675
814,998835,0.9988
815,816265,0.8163
816,591099,0.5911
817,825025,0.825
818,676282,0.6763
819,432293,0.4323
820,463554,0.4636
821,850676,0.8507
822,843912,0.8439
823,903918,0.9039
824,487533,0.4875
825,521151,0.5212
826,745549,0.7455
827,794973,0.795
828,840819,0.8408
829,1043702,1.0437
830,986178,0.9862
831,406458,0.4065
832,781569,0.7816
833,252240,0.2522
834,707482,0.7075
835,821725,0.8217
836,253091,0.2531
837,770253,0.7703
838,732412,0.7324
839,661566,0.6616
840,321476,0.3215
841,550370,0.5504
842,957814,0.9578
843,884516,0.8845
844,1032153,1.0322
845,999935,0.9999
846,993405,0.9934
847,883963,0.884
848,873734,0.8737
849,343214,0.3432
850,1065546,1.0655
851,610909,0.6109
852,703655,0.7037
853,597581,0.5976
854,884999,0.885
855,808028,0.808
856,575486,0.5755
857,771607,0.7716
858,643947,0.6439
859,677128,0.6771
860,412916,0.4129
861,484641,0.4846
862,346104,0.3461
863,483162,0.4832
864,465885,0.4659
865,735895,0.7359
866,692273,0.6923
867,1032053,1.0321
868,841251,0.8413
869,951774,0.9518
870,551658,0.5517
871,737327,0.7373
872,797002,0.797
873,508943,0.5089
874,702493,0.7025
875,837517,0.8375
876,729639,0.7296
877,752026,0.752
878,612624,0.6126
879,557096,0.5571
880,920001,0.92
881,803692,0.8037
882,765792,0.7658
883,557206,0.5572
884,594992,0.595
885,624866,0.6249
886,628913,0.6289
887,368922,0.3689
888,259225,0.2592
889,819849,0.8198
890,928792,0.9288
891,1016780,1.0168
892,969803,0.9698
893,625933,0.6259
894,841702,0.8417
895,826294,0.8263
896,331517,0.3315
897,885912,0.8859
898,741481,0.7415
899,1033924,1.0339
900,969471,0.9695
901,890311,0.8903
902,549492,0.5495
903,900835,0.9008
904,932535,0.9325
905,1071755,1.0718
906,826336,0.8263
907,948543,0.9485
908,593469,0.5935
909,640725,0.6407
910,505482,0.5055
911,569193,0.5692
912,649179,0.6492
913,903712,0.9037
914,671414,0.6714
915,913603,0.9136
916,453952,0.454
917,1040731,1.0407
918,635283,0.6353
919,952221,0.9522
920,540208,0.5402
921,1021609,1.0216
922,551131,0.5511
923,976294,0.9763
924,702466,0.7025
925,572000,0.572
926,573420,0.5734
927,870795,0.8708
928,776116,0.7761
929,1028542,1.0285
930,769253,0.7693
931,975486,0.9755
932,809379,0.8094
933,833279,0.8333
934,1038461,1.0385
935,775412,0.7754
936,849142,0.8491
937,848867,0.8489
938,1043979,1.044
939,489300,0.4893
940,858933,0.8589
941,696345,0.6963
942,999501,0.9995
943,692531,0.6925
944,1034137,1.0341
945,937697,0.9377
946,734126,0.7341
947,833561,0.8336
948,802307,0.8023
949,912566,0.9126
950,840124,0.8401
951,886608,0.8866
952,623309,0.6233
953,1114182,1.1142
954,437517,0.4375
955,761079,0.7611
956,519811,0.5198
957,798724,0.7987
958,530071,0.5301
959,893675,0.8937
960,310715,0.3107
961,569339,0.5693
962,722523,0.7225
963,152374,0.1524
964,753329,0.7533
965,694130,0.6941
966,712029,0.712
967,871110,0.8711
968,352356,0.3524
969,666591,0.6666
970,631580,0.6316
971,493104,0.4931
972,1167921,1.1679
973,754654,0.7547
974,817415,0.8174
975,863410,0.8634
976,1028357,1.0284
977,777910,0.7779
978,303719,0.3037
979,623034,0.623
980,659109,0.6591
981,577196,0.5772
982,668196,0.6682
983,575349,0.5753
984,386101,0.3861
985,618037,0.618
986,600103,0.6001
