elapsed_s,cpu_percent,memory_mb
101.304,0.0,51.69
101.405,0.0,51.69
101.506,0.0,51.69
101.607,0.0,51.69
101.708,0.0,51.69
101.809,0.0,51.69
101.909,0.0,51.69
102.011,0.0,51.69
102.112,0.0,51.69
102.213,0.0,51.69
102.314,0.0,51.69
102.415,0.0,51.69
102.516,0.0,51.69
102.616,0.0,51.69
102.717,0.0,51.69
102.818,0.0,51.69
102.919,0.0,51.69
103.020,0.0,51.69
103.121,0.0,51.69
103.223,9.9,51.69
103.324,0.0,51.69
103.425,0.0,51.69
103.526,0.0,51.69
103.627,0.0,51.69
103.728,0.0,51.69
103.829,0.0,51.69
103.930,0.0,51.69
104.030,0.0,51.69
104.131,0.0,51.69
104.232,0.0,51.69
104.333,0.0,51.69
104.433,0.0,51.69
104.534,0.0,51.69
104.635,0.0,51.69
104.736,0.0,51.69
104.836,0.0,51.69
104.937,0.0,51.69
105.038,0.0,51.69
105.138,0.0,51.70
105.239,0.0,51.70
105.340,0.0,51.70
105.441,0.0,51.70
105.542,0.0,51.70
105.642,0.0,51.70
105.743,0.0,51.70
105.843,0.0,51.70
105.943,0.0,51.70
106.044,0.0,51.70
106.144,0.0,51.70
106.245,0.0,51.70
106.347,0.0,51.70
106.448,0.0,51.70
106.548,0.0,51.70
106.649,9.9,51.70
106.750,0.0,51.70
106.850,0.0,51.70
106.952,0.0,51.70
107.053,0.0,51.70
107.154,0.0,51.70
107.255,0.0,51.70
107.356,0.0,51.70
107.457,0.0,51.70
107.557,0.0,51.70
107.658,0.0,51.70
107.759,0.0,51.70
107.860,0.0,51.70
107.961,0.0,51.70
108.062,0.0,51.70
108.164,0.0,51.70
108.264,0.0,51.70
108.365,0.0,51.70
108.466,0.0,51.70
108.566,0.0,51.70
108.667,0.0,51.70
108.768,0.0,51.70
108.868,0.0,51.70
108.969,9.9,51.70
109.069,0.0,51.70
109.170,0.0,51.70
109.271,0.0,51.70
109.371,0.0,51.70
109.472,0.0,51.70
109.572,0.0,51.70
109.673,0.0,51.70
109.773,0.0,51.70
109.874,0.0,51.70
109.974,0.0,51.70
110.075,0.0,51.70
110.176,0.0,51.70
110.276,0.0,51.70
110.377,0.0,51.70
110.478,0.0,51.70
110.579,0.0,51.70
110.679,0.0,51.70
110.780,0.0,51.70
110.881,0.0,51.70
110.982,0.0,51.70
111.083,0.0,51.70
111.184,0.0,51.70
111.285,0.0,51.70
111.386,0.0,51.70
111.487,0.0,51.70
111.588,0.0,51.70
111.689,0.0,51.70
111.790,0.0,51.70
111.891,0.0,51.70
111.992,0.0,51.70
112.093,0.0,51.70
112.193,0.0,51.70
112.294,0.0,51.70
112.395,0.0,51.70
112.496,0.0,51.70
112.597,0.0,51.70
112.698,0.0,51.70
112.799,0.0,51.70
112.899,0.0,51.70
113.000,0.0,51.70
113.101,0.0,51.70
113.202,9.9,51.70
113.302,0.0,51.70
113.404,0.0,51.70
113.504,0.0,51.71
113.606,0.0,51.71
113.707,0.0,51.71
113.807,0.0,51.71
113.909,0.0,51.71
114.010,0.0,51.71
114.110,0.0,51.71
114.211,10.0,51.71
114.311,0.0,51.71
114.412,0.0,51.71
114.513,0.0,51.71
114.613,0.0,51.71
114.714,0.0,51.71
114.814,0.0,51.71
114.915,0.0,51.71
115.016,0.0,51.71
115.117,0.0,51.71
115.217,0.0,51.71
115.318,0.0,51.71
115.419,0.0,51.71
115.519,0.0,51.71
115.620,0.0,51.71
115.721,0.0,51.71
115.822,0.0,51.71
115.924,0.0,51.71
116.025,0.0,51.71
116.126,0.0,51.71
116.226,0.0,51.71
116.327,0.0,51.71
116.428,0.0,51.71
116.529,0.0,51.71
116.629,0.0,51.71
