seq,latency_ns,latency_ms
693,721300,0.7213
694,631800,0.6318
695,785400,0.7854
696,681200,0.6812
697,733500,0.7335
698,647500,0.6475
699,636700,0.6367
700,836700,0.8367
701,872700,0.8727
702,990900,0.9909
703,1330800,1.3308
704,1275500,1.2755
705,1351600,1.3516
706,769900,0.7699
707,914300,0.9143
708,505900,0.5059
709,414000,0.414
710,447700,0.4477
711,423500,0.4235
712,399000,0.399
713,1966100,1.9661
714,254900,0.2549
715,232500,0.2325
716,255600,0.2556
717,224600,0.2246
718,228800,0.2288
719,152600,0.1526
720,250000,0.25
721,179000,0.179
722,367700,0.3677
723,278900,0.2789
724,306500,0.3065
725,252200,0.2522
726,402700,0.4027
727,391700,0.3917
728,1189200,1.1892
729,343800,0.3438
730,2602000,2.602
731,245800,0.2458
732,2209100,2.2091
733,158000,0.158
734,215700,0.2157
735,163200,0.1632
736,315900,0.3159
737,221100,0.2211
738,459600,0.4596
739,153400,0.1534
740,290000,0.29
741,186800,0.1868
742,250000,0.25
743,203500,0.2035
744,335300,0.3353
745,234300,0.2343
746,314900,0.3149
747,256600,0.2566
748,521200,0.5212
749,312900,0.3129
750,253300,0.2533
751,364200,0.3642
752,243800,0.2438
753,238600,0.2386
754,219200,0.2192
755,643600,0.6436
756,511700,0.5117
757,266500,0.2665
758,338700,0.3387
759,214600,0.2146
760,76100,0.0761
761,210800,0.2108
762,295200,0.2952
763,246100,0.2461
764,469600,0.4696
765,216900,0.2169
766,552200,0.5522
767,326200,0.3262
768,1051300,1.0513
769,386100,0.3861
770,251300,0.2513
771,316000,0.316
772,511400,0.5114
773,506600,0.5066
774,769900,0.7699
775,558000,0.558
776,588400,0.5884
777,718100,0.7181
778,636200,0.6362
779,381300,0.3813
780,519400,0.5194
781,565100,0.5651
782,547600,0.5476
783,536700,0.5367
784,660800,0.6608
785,2534900,2.5349
786,388400,0.3884
787,266400,0.2664
788,740100,0.7401
789,737000,0.737
790,1201600,1.2016
791,1072700,1.0727
792,967300,0.9673
793,679400,0.6794
794,517100,0.5171
795,627400,0.6274
796,2164200,2.1642
797,659800,0.6598
798,524900,0.5249
799,495000,0.495
800,532300,0.5323
801,1667300,1.6673
802,2104500,2.1045
803,506800,0.5068
804,821300,0.8213
805,558900,0.5589
806,586800,0.5868
807,688600,0.6886
808,779800,0.7798
809,787700,0.7877
810,845000,0.845
811,618100,0.6181
812,528700,0.5287
813,449500,0.4495
814,687100,0.6871
815,482500,0.4825
816,595300,0.5953
817,300100,0.3001
818,287100,0.2871
819,279600,0.2796
820,273300,0.2733
821,310500,0.3105
822,393900,0.3939
823,518100,0.5181
824,515500,0.5155
825,544600,0.5446
826,512900,0.5129
827,867000,0.867
828,714600,0.7146
829,211800,0.2118
830,319900,0.3199
831,335000,0.335
832,187000,0.187
833,392600,0.3926
834,647200,0.6472
835,363500,0.3635
836,758100,0.7581
837,714100,0.7141
838,696500,0.6965
839,529400,0.5294
840,3792900,3.7929
841,894800,0.8948
842,996800,0.9968
843,486400,0.4864
844,1245900,1.2459
845,775900,0.7759
846,901100,0.9011
847,919700,0.9197
848,1034400,1.0344
849,3898500,3.8985
850,694200,0.6942
851,552900,0.5529
852,586800,0.5868
853,436100,0.4361
854,562700,0.5627
855,736000,0.736
856,551100,0.5511
857,731100,0.7311
858,786100,0.7861
859,637600,0.6376
860,827000,0.827
861,829900,0.8299
862,1023900,1.0239
863,1061400,1.0614
864,4671100,4.6711
865,975900,0.9759
866,484000,0.484
867,216800,0.2168
868,253500,0.2535
869,170100,0.1701
870,225500,0.2255
871,441000,0.441
872,579300,0.5793
873,641800,0.6418
874,684000,0.684
875,702000,0.702
876,593900,0.5939
877,831400,0.8314
878,578800,0.5788
879,673400,0.6734
880,562600,0.5626
