elapsed_s,cpu_percent,memory_mb
20.465,0.0,2.13
20.565,0.0,2.13
20.666,0.0,2.13
20.766,0.0,2.13
20.866,0.0,2.13
20.967,0.0,2.13
21.067,0.0,2.13
21.168,0.0,2.13
21.268,0.0,2.13
21.368,0.0,2.13
21.469,0.0,2.13
21.569,0.0,2.13
21.670,0.0,2.13
21.771,0.0,2.13
21.871,0.0,2.13
21.971,0.0,2.13
22.072,0.0,2.13
22.172,0.0,2.13
22.272,0.0,2.13
22.373,0.0,2.13
22.473,0.0,2.13
22.574,0.0,2.13
22.675,0.0,2.13
22.776,0.0,2.13
22.877,0.0,2.13
22.978,0.0,2.13
23.079,0.0,2.13
23.180,0.0,2.13
23.280,0.0,2.13
23.380,0.0,2.13
23.480,0.0,2.13
23.581,0.0,2.13
23.681,0.0,2.13
23.782,0.0,2.13
23.883,0.0,2.13
23.983,0.0,2.13
24.084,0.0,2.13
24.185,0.0,2.13
24.286,0.0,2.13
24.386,0.0,2.13
24.487,0.0,2.13
24.587,0.0,2.13
24.688,0.0,2.13
24.788,0.0,2.13
24.888,0.0,2.13
24.989,0.0,2.13
25.089,0.0,2.13
25.190,0.0,2.13
25.291,0.0,2.13
25.392,0.0,2.13
25.492,0.0,2.13
25.593,0.0,2.13
25.694,9.9,2.13
25.795,0.0,2.13
25.895,0.0,2.13
25.996,0.0,2.13
26.097,0.0,2.13
26.197,0.0,2.13
26.298,0.0,2.13
26.398,0.0,2.13
26.499,0.0,2.13
26.599,0.0,2.13
26.700,0.0,2.13
26.801,0.0,2.13
26.902,0.0,2.13
27.003,0.0,2.13
27.104,0.0,2.13
27.204,0.0,2.13
27.305,0.0,2.13
27.405,0.0,2.13
27.506,0.0,2.13
27.607,0.0,2.13
27.707,0.0,2.13
27.808,0.0,2.13
27.909,0.0,2.13
28.009,0.0,2.13
28.110,0.0,2.13
28.211,0.0,2.13
28.311,0.0,2.13
28.412,0.0,2.13
28.513,0.0,2.13
28.614,0.0,2.13
28.715,0.0,2.13
28.815,0.0,2.13
28.916,0.0,2.13
29.016,0.0,2.13
29.117,0.0,2.13
29.218,0.0,2.13
29.319,0.0,2.13
29.420,0.0,2.13
29.520,0.0,2.13
29.621,0.0,2.13
29.721,0.0,2.13
29.822,0.0,2.13
29.923,0.0,2.13
30.024,0.0,2.13
30.125,0.0,2.13
30.226,0.0,2.13
30.326,0.0,2.13
30.427,0.0,2.13
30.528,0.0,2.13
30.629,9.9,2.13
30.730,0.0,2.13
30.831,0.0,2.13
30.932,0.0,2.13
31.032,0.0,2.13
31.133,0.0,2.13
31.233,0.0,2.13
31.333,0.0,2.13
31.434,0.0,2.13
31.534,0.0,2.13
31.634,0.0,2.13
31.735,0.0,2.13
31.836,0.0,2.13
31.937,0.0,2.13
32.038,0.0,2.13
32.138,0.0,2.13
32.239,0.0,2.13
32.340,0.0,2.13
32.441,0.0,2.13
32.542,0.0,2.13
32.643,0.0,2.13
32.744,0.0,2.13
32.845,0.0,2.13
32.946,0.0,2.13
33.047,0.0,2.13
33.148,0.0,2.13
33.249,0.0,2.13
33.350,0.0,2.13
33.450,0.0,2.13
33.551,0.0,2.13
33.652,0.0,2.13
33.753,0.0,2.13
33.854,0.0,2.13
33.955,0.0,2.13
34.055,0.0,2.13
34.156,0.0,2.13
34.257,0.0,2.13
34.358,0.0,2.13
34.458,0.0,2.13
34.559,0.0,2.13
34.660,0.0,2.13
34.761,0.0,2.13
34.862,0.0,2.13
34.963,0.0,2.13
35.064,0.0,2.13
35.165,0.0,2.13
35.265,0.0,2.13
35.366,0.0,2.13
35.467,0.0,2.13
35.568,0.0,2.13
35.669,0.0,2.13
35.770,0.0,2.13
35.870,0.0,2.13
35.971,0.0,2.13
36.072,0.0,2.13
36.173,0.0,2.13
36.274,0.0,2.13
36.375,0.0,2.13
36.475,0.0,2.13
36.576,0.0,2.13
36.677,9.9,2.13
36.778,0.0,2.13
36.879,0.0,2.13
36.980,0.0,2.13
37.080,0.0,2.13
37.181,0.0,2.13
37.282,0.0,2.13
37.383,0.0,2.13
37.484,0.0,2.13
37.585,0.0,2.13
37.686,0.0,2.13
37.787,0.0,2.13
37.887,0.0,2.13
37.988,0.0,2.13
38.089,0.0,2.13
38.190,0.0,2.13
38.290,0.0,2.13
38.391,0.0,2.13
38.492,0.0,2.13
38.593,0.0,2.13
38.694,0.0,2.13
38.795,0.0,2.13
38.896,0.0,2.13
38.997,0.0,2.13
39.098,0.0,2.13
39.199,0.0,2.13
39.300,0.0,2.13
39.401,0.0,2.13
39.501,0.0,2.13
39.602,0.0,2.13
39.703,0.0,2.13
39.804,0.0,2.13
39.905,0.0,2.13
40.006,0.0,2.13
40.107,0.0,2.13
40.207,0.0,2.13
40.308,0.0,2.13
40.409,0.0,2.13
40.510,0.0,2.13
40.610,0.0,2.13
40.711,0.0,2.13
40.812,0.0,2.13
40.913,0.0,2.13
41.014,0.0,2.13
41.115,0.0,2.13
41.216,0.0,2.13
41.317,0.0,2.13
41.418,0.0,2.13
41.518,0.0,2.13
41.619,0.0,2.13
41.720,0.0,2.13
41.821,0.0,2.13
41.922,0.0,2.13
42.023,0.0,2.13
42.123,0.0,2.13
42.224,0.0,2.13
42.325,0.0,2.13
42.426,0.0,2.13
42.527,0.0,2.13
42.628,0.0,2.13
42.729,0.0,2.13
42.829,0.0,2.13
42.930,0.0,2.13
43.031,0.0,2.13
43.132,0.0,2.13
43.233,0.0,2.13
43.333,0.0,2.13
43.434,0.0,2.13
43.535,0.0,2.13
43.635,0.0,2.13
43.736,0.0,2.13
43.837,0.0,2.13
43.938,0.0,2.13
44.039,0.0,2.13
44.140,0.0,2.13
44.241,0.0,2.13
44.341,0.0,2.13
44.442,0.0,2.13
44.543,0.0,2.13
44.644,0.0,2.13
44.745,0.0,2.13
44.845,0.0,2.13
44.946,0.0,2.13
45.047,0.0,2.13
45.148,0.0,2.13
45.249,0.0,2.13
45.349,0.0,2.13
45.450,0.0,2.13
45.551,9.9,2.13
45.652,0.0,2.13
45.753,0.0,2.13
45.854,0.0,2.13
45.955,0.0,2.13
46.056,0.0,2.13
46.156,0.0,2.13
46.257,0.0,2.13
46.358,0.0,2.13
46.459,0.0,2.13
46.560,0.0,2.13
46.661,0.0,2.13
46.762,0.0,2.13
46.863,0.0,2.13
46.964,0.0,2.13
47.064,0.0,2.13
47.165,0.0,2.13
47.266,0.0,2.13
47.367,0.0,2.13
47.468,0.0,2.13
47.569,0.0,2.13
47.670,0.0,2.13
47.770,0.0,2.13
47.871,0.0,2.13
47.972,0.0,2.13
48.073,0.0,2.13
48.174,0.0,2.13
48.275,0.0,2.13
48.376,0.0,2.13
48.476,0.0,2.13
48.577,0.0,2.13
48.677,0.0,2.13
48.778,0.0,2.13
48.879,0.0,2.13
48.980,0.0,2.13
49.081,0.0,2.13
49.182,0.0,2.13
49.283,0.0,2.13
49.384,0.0,2.13
49.485,0.0,2.13
49.586,0.0,2.13
49.686,0.0,2.13
49.787,0.0,2.13
49.888,0.0,2.13
49.989,0.0,2.13
50.090,0.0,2.13
50.191,0.0,2.13
50.292,0.0,2.13
50.392,0.0,2.13
50.493,0.0,2.13
50.594,0.0,2.13
50.695,0.0,2.13
50.796,0.0,2.13
50.896,0.0,2.13
50.997,0.0,2.13
51.098,0.0,2.13
51.199,0.0,2.13
51.300,0.0,2.13
51.401,0.0,2.13
51.501,0.0,2.13
