seq,latency_ns,latency_ms
985,562351,0.5624
986,553912,0.5539
987,346573,0.3466
988,551307,0.5513
989,509184,0.5092
990,552543,0.5525
991,655883,0.6559
992,588055,0.5881
993,614361,0.6144
994,609137,0.6091
995,630963,0.631
996,621229,0.6212
997,228451,0.2285
998,676804,0.6768
999,236272,0.2363
1000,611106,0.6111
